"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Di-Stasi, L.C.; Akiko Hiruma-Lima, C.A.; Guimaraes, E.M.; Santos, C.M.","Di-Stasi, L. C. (6601968303); Akiko Hiruma-Lima, Clélia Akiko (6603682837); Guimaraes, E. M. (59503319200); Santos, C. M. (16172829300)","6601968303; 6603682837; 59503319200; 16172829300","Medicinal plants popularly used in Brazilian Amazon","1994","Fitoterapia","65","6","","529","540","0","71","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028603374&partnerID=40&md5=afb8b28d63ad15ba80ff9acd2a82159a","Article","Final","","Scopus","2-s2.0-0028603374"
"Dogra, A.; Minocha, Y.C.; Sood, V.K.; Dewan, S.P.","Dogra, Alka (57212724551); Minocha, Y. C. (6602083539); Sood, V. K. (8135655800); Dewan, Suraj Parkash (7102176369)","57212724551; 6602083539; 8135655800; 7102176369","Contact dermatitis due to cosmetics and their ingredients","1994","Indian Journal of Dermatology, Venereology and Leprology","60","2","","72","75","0","15","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027960324&partnerID=40&md5=c1e9f98e0a9fcfb5b163aa78ec4f46d4","Article","Final","","Scopus","2-s2.0-0027960324"
"Phillips, O.; Gentry, A.H.; Reynel Rodriguez, C.; Wilkin, P.; Galvez-Durand B, C.","Phillips, Oliver L. (57405200800); Gentry, Alwyn H. (7004931389); Reynel Rodriguez, Carlos Augusto (6506711124); Wilkin, P. (7005069726); Galvez-Durand B, C. (6504055356)","57405200800; 7004931389; 6506711124; 7005069726; 6504055356","Quantitative Ethnobotany and Amazonian Conservation; Etnobotánica cuantitativa y la conservación de la Amazonia","1994","Conservation Biology","8","1","","225","248","0","490","10.1046/j.1523-1739.1994.08010225.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028179814&doi=10.1046%2Fj.1523-1739.1994.08010225.x&partnerID=40&md5=4dbe4191376b8d92c997498613c1165d","Article","Final","","Scopus","2-s2.0-0028179814"
"Guevara-Granados, J.M.; Chumpitaz, J.; Valencia, E.","Guevara-Granados, José M. (58903616000); Chumpitaz, Jorge C. (6508363800); Valencia, Esther (56526429700)","58903616000; 6508363800; 56526429700","The in vitro action of plants on Vibrio cholerae; Acción in vitro de plantas sobre Vibrio cholerae.","1994","Revista de Gastroenterologia del Peru","14","1","","27","31","0","32","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-16744369037&partnerID=40&md5=bc2292a058a3d8dfa0dcfe3c130c13c4","Article","Final","","Scopus","2-s2.0-16744369037"
"Fukisaki, A.Y.; Infantes, D.M.; Lock, O.","Fukisaki, A. Y. (6504681745); Infantes, D. M. (6507045133); Lock, Olga (6507878206)","6504681745; 6507045133; 6507878206","Constituents of Sickingia tinctoria and S. williamsii","1994","Fitoterapia","65","2","","188","","0","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028290319&partnerID=40&md5=4386310db190f87641d1ee1c14a462a9","Article","Final","","Scopus","2-s2.0-0028290319"
"Okuyama, E.; Umeyama, K.; Ohmori, S.; Yamazaki, M.; Satake, M.","Okuyama, Emi (7006155269); Umeyama, Kazuhiro (36869122200); Ohmori, Shigeru (7103200464); Yamazaki, Mikio (7402384662); Satake, Motoyoshi (7202736515)","7006155269; 36869122200; 7103200464; 7402384662; 7202736515","Pharmacologically Active Components from a Peruvian Medicinal Plant, Huira-Huira (Culcitium canescens H. & B.)","1994","Chemical and Pharmaceutical Bulletin","42","10","","2183","2186","0","26","10.1248/cpb.42.2183","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028096831&doi=10.1248%2Fcpb.42.2183&partnerID=40&md5=abef0dd19d9d80466b21d5e8a8d9132d","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-0028096831"
"Hegyi, E.; Dolezalová, A.; Danilla, T.; Manovska, L.; Gejdos, M.; Danyszova, J.; Novakova, V.; Cimova, V.","Hegyi, Eugen (7006112060); Dolezalová, A. (6701338034); Danilla, Tibor (6601975052); Manovska, L. (57209901137); Gejdos, M. (57209898331); Danyszova, J. (57209897634); Novakova, V. (57209903905); Cimova, V. (57209897323)","7006112060; 6701338034; 6601975052; 57209901137; 57209898331; 57209897634; 57209903905; 57209897323","Incidence of contact allergy in west Slovakia; INZIDENZ VON KONTAKTALLERGIEN IN DER WEST-SLOWAKEI","1994","Dermatosen in Beruf und Umwelt. Occupation and environment","42","4","","148","152","0","5","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028067030&partnerID=40&md5=33b83fa8cd6d245b99b32995c96f3628","Article","Final","","Scopus","2-s2.0-0028067030"
"Gaucher, C.; Jeulin, D.; Peycru, P.; Amengual, C.","Gaucher, Catherine (25932720000); Jeulin, Dominique (58433463400); Peycru, Patrick (25933407000); Amengual, Carles (25932582500)","25932720000; 58433463400; 25933407000; 25932582500","A double blind randomized placebo controlled study of cholera treatment with highly diluted and succussed solutions","1994","British Homeopathic Journal","83","3","","132","134","0","9","10.1016/S0007-0785(05)80858-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0013231836&doi=10.1016%2FS0007-0785%2805%2980858-0&partnerID=40&md5=954af52cefd8cef3211c99f510816379","Article","Final","","Scopus","2-s2.0-0013231836"
"Velasco-Negueruela, A.; Abarca, G.E.; Perez-Alonso, M.J.; Esteban, J.L.","Velasco-Negueruela, Arturo (7003271281); Abarca, Graciela Esenarro (57046601200); Perez-Alonso, Maria José (57081008700); Esteban, Joaquín L. (7202332727)","7003271281; 57046601200; 57081008700; 7202332727","Essential oil of Satureja boliviana Briq. From Peru","1994","Journal of Essential Oil Research","6","6","","641","642","0","13","10.1080/10412905.1994.9699359","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001034739&doi=10.1080%2F10412905.1994.9699359&partnerID=40&md5=f8936cb63f1f780d1830f7b15816a0a4","Article","Final","","Scopus","2-s2.0-0001034739"
"Gaucher, C.; Jeulin, D.; Peycru, P.; Pla, A.; Amengual, C.","Gaucher, Catherine (25932720000); Jeulin, Dominique (58433463400); Peycru, Patrick (25933407000); Pla, Anna (25933416900); Amengual, Carles (25932582500)","25932720000; 58433463400; 25933407000; 25933416900; 25932582500","Cholera and homœopathic medicine. The Peruvian experience","1993","British Homeopathic Journal","82","3","","155","163","0","6","10.1016/S0007-0785(05)80002-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345353025&doi=10.1016%2FS0007-0785%2805%2980002-X&partnerID=40&md5=6e4447cd1cd251c73f4f626b65b210ef","Article","Final","","Scopus","2-s2.0-0345353025"
"Kubwabo, C.; Rollmann, B.; Tilquin, B.","Kubwabo, Cariton (57203314976); Rollmann, B. (6701389930); Tilquin, Bernard (7003672128)","57203314976; 6701389930; 7003672128","Analysis of alkaloids from Physalis peruviana by capillary GC, capillary GC-MS, and GC-FTIR","1993","Planta Medica","59","2","","161","163","0","21","10.1055/s-2006-959634","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027477172&doi=10.1055%2Fs-2006-959634&partnerID=40&md5=8552cb5d2244759c372124fb645ff721","Article","Final","","Scopus","2-s2.0-0027477172"
"Sertoli, A.; Francalanci, S.; Giorgini, S.; Brusi, C.","Sertoli, Achille (7006388954); Francalanci, Stefano (7004032870); Giorgini, Sismonetta (7006314982); Brusi, Claudio (6603458246)","7006388954; 7004032870; 7006314982; 6603458246","An up-date of the GIRDCA series and new diagnostic methods; AGGIORNAMENTO DELLA SERIE GIRDCA E NUOVE METODICHE DIAGNOSTICHE","1993","Annali Italiani di Dermatologia Clinica e Sperimentale","47","1","","81","93","0","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027294948&partnerID=40&md5=8d582363e881417a5e1fa6b18f6c437b","Review","Final","","Scopus","2-s2.0-0027294948"
"Erspamer, V.; Erspamer, G.F.; Severini, C.; Potenza, R.L.; Barra, D.; Mignogna, G.; Bianchi, A.","Erspamer, Vittorio (7006040365); Erspamer, Giuliana Falconieri (6602810545); Severini, Cinzia (7005669520); Potenza, R. L. (35305798500); Barra, Donatella (7006514644); Mignogna, Giuseppina (6701626244); Bianchi, Antonio (56260316400)","7006040365; 6602810545; 7005669520; 35305798500; 7006514644; 6701626244; 56260316400","Pharmacological studies of 'sapo' from the frog Phyllomedusa bicolor skin: A drug used by the Peruvian Matses Indians in shamanic hunting practices","1993","Toxicon","31","9","","1099","1111","0","48","10.1016/0041-0101(93)90125-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027249777&doi=10.1016%2F0041-0101%2893%2990125-3&partnerID=40&md5=63728c9957d9f9b05b613628d5f082eb","Article","Final","","Scopus","2-s2.0-0027249777"
"Hosokawa, K.; Masuda, R.; Akai, Y.; Uoi, M.; Kurokawa, I.","Hosokawa, Kayo (23992273100); Masuda, Rie (7101661528); Akai, Youko (57192331622); Uoi, Miyuki (6505765379); Kurokawa, Ichiro (55397800600)","23992273100; 7101661528; 57192331622; 6505765379; 55397800600","Contact Dermatitis due to Propolis","1993","[Hifu] Skin research","35","3","","337","342","0","2","10.11340/skinresearch1959.35.337","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027249716&doi=10.11340%2Fskinresearch1959.35.337&partnerID=40&md5=a7f8f8f9f8168af418939914fd8d7c4d","Article","Final","","Scopus","2-s2.0-0027249716"
"Okuyama, E.; Umeyama, K.; Saito, Y.; Yamazaki, M.; Satake, M.","Okuyama, Emi (7006155269); Umeyama, Kazuhiro (36869122200); Saito, Yukie (55605778224); Yamazaki, Mikio (7402384662); Satake, Motoyoshi (7202736515)","7006155269; 36869122200; 55605778224; 7402384662; 7202736515","Ascaridole as a Pharmacologically Active Principle of “Paico,” a Medicinal Peruvian Plant","1993","Chemical and Pharmaceutical Bulletin","41","7","","1309","1311","0","49","10.1248/cpb.41.1309","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027213950&doi=10.1248%2Fcpb.41.1309&partnerID=40&md5=65ac777fa624f222cbf5eada615d6caa","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-0027213950"
"Begum, S.; Adel, Q.; Siddiqui, B.S.; Siddiqui, S.","Begum, Sabira (7101852522); Adel, Qayyum (57194814289); Siddiqui, Bina S. (35502206500); Siddiqui, Salimuzzaman (7102113444)","7101852522; 57194814289; 35502206500; 7102113444","Constituents of the leaves of thevetia neriifolia","1993","Journal of Natural Products","56","4","","613","617","0","14","10.1021/np50094a024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027195654&doi=10.1021%2Fnp50094a024&partnerID=40&md5=95a29aa81600d8b3ed329220a5271ba1","Article","Final","","Scopus","2-s2.0-0027195654"
"Osujih, M.","Osujih, Michael (7801551641)","7801551641","Exploration of the Frontiers of Tradomedical Practices: Basis for Development of Alternative Medical Healthcare Services in Developing Countries","1993","Royal Society of Health Journal","113","4","","190","194","0","19","10.1177/146642409311300409","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027162420&doi=10.1177%2F146642409311300409&partnerID=40&md5=f8de9d8c97de899e3484893b2ba87719","Article","Final","","Scopus","2-s2.0-0027162420"
"Phillips, O.; Gentry, A.H.","Phillips, Oliver L. (57405200800); Gentry, Alwyn H. (7004931389)","57405200800; 7004931389","The useful plants of Tambopata, Peru: II. Additional hypothesis testing in quantitative ethnobotany","1993","Economic Botany","47","1","","33","43","0","410","10.1007/BF02862204","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001838430&doi=10.1007%2FBF02862204&partnerID=40&md5=da12b9cb686e655979f1adfd15b6d8ad","Article","Final","","Scopus","2-s2.0-0001838430"
"Phillips, O.; Gentry, A.H.","Phillips, Oliver L. (57405200800); Gentry, Alwyn H. (7004931389)","57405200800; 7004931389","The useful plants of Tambopata, Peru: I. Statistical hypotheses tests with a new quantitative technique","1993","Economic Botany","47","1","","15","32","0","766","10.1007/BF02862203","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001838428&doi=10.1007%2FBF02862203&partnerID=40&md5=19197f4f237f5124b84b9d9c84a0ec6f","Article","Final","","Scopus","2-s2.0-0001838428"
"Dourojeanni, M.","Dourojeanni, Marc J. (56737157800)","56737157800","Environmental impact of coca cultivation and cocaine production in the Amazon region of Peru.","1992","Bulletin on Narcotics","44","2","","37","53","0","13","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027032212&partnerID=40&md5=4e10e7a9152d76ce0e13293f13c6963d","Article","Final","","Scopus","2-s2.0-0027032212"
"Gimenez Gimenez, M.A.","Gimenez Gimenez, M. A. (6506425623)","6506425623","Contribution to the knowledge of Mexican medicine by the virtues of Palo 'Copalchi'; APORTACION AL CONOCIMIENTO DE LA MATERIA MEDICA MEXICANA ACERCA DE LAS VIRTUDES DE PALO 'COPALCHI'","1992","Ars Pharmaceutica","33","1-4 PART II","","849","855","0","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027020972&partnerID=40&md5=dd2394f35e4333b802ca7fe453322c53","Conference paper","Final","","Scopus","2-s2.0-0027020972"
"de Feo, V.","de Feo, Vincenzo D. (7003338710)","7003338710","Medicinal and magical plants in the northern Peruvian Andes","1992","Fitoterapia","63","5","","417","440","0","132","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026442370&partnerID=40&md5=a680200be0900163d2b205d41b84ca18","Article","Final","","Scopus","2-s2.0-0026442370"
"Gaucher, C.; Jeulin, D.; Peycru, P.","Gaucher, Catherine (25932720000); Jeulin, Dominique (58433463400); Peycru, Patrick (25933407000)","25932720000; 58433463400; 25933407000","Homœopathic treatment of cholera in Peru:. Initial clinical study","1992","British Homeopathic Journal","81","1","","18","21","0","1","10.1016/S0007-0785(05)80287-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149206809&doi=10.1016%2FS0007-0785%2805%2980287-X&partnerID=40&md5=61c475da8d155f8a4e9c0464a208512a","Article","Final","","Scopus","2-s2.0-58149206809"
"Blumenthal, M.","Blumenthal, M. (59633165600)","59633165600","New world plants; New world drugs","1992","Allergy Proceedings","13","6","","345","352","0","5","10.2500/108854192778816951","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027056159&doi=10.2500%2F108854192778816951&partnerID=40&md5=9062d05506ed9d2e4961728e843b6c58","Review","Final","","Scopus","2-s2.0-0027056159"
"Dini, A.; Ramundo, E.; Saturnino, P.; Scimone, A.; Stagno d'Alcontres, I.","Dini, Antonio (7004684431); Ramundo, Eliseo (6603352594); Saturnino, Paola (6603312087); Scimone, Antonia (6603753729); Stagno d'Alcontres, I. (6507423213)","7004684431; 6603352594; 6603312087; 6603753729; 6507423213","Isolation, characterization and antimicrobial activity of coumarin derivatives from Cyperus incompletus.","1992","Bollettino della Societa Italiana di Biologia Sperimentale","68","7","","453","461","0","14","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026893995&partnerID=40&md5=c983f8536936f332f9de037e9e628269","Article","Final","","Scopus","2-s2.0-0026893995"
"Ketel, W.G.v.; Bruynzeel, D.P.","Ketel, W. Gvan (6506921968); Bruynzeel, Derek P. (54790543200)","6506921968; 54790543200","Occupational dermatitis in an accordion repairer","1992","Contact Dermatitis","27","3","","186","207","0","10","10.1111/j.1600-0536.1992.tb05250.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026770142&doi=10.1111%2Fj.1600-0536.1992.tb05250.x&partnerID=40&md5=b90b92a85953537c487273bbec318548","Article","Final","","Scopus","2-s2.0-0026770142"
"Oshima, Y.","Oshima, Y. (57217261991)","57217261991","Spas and symposium on spas in Peru","1992","Journal of Japanese Association of Physical Medicine Balneology and Climatology","55","2","","113","115","0","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026593838&partnerID=40&md5=1da93fde56d0961237acf8e8d12e2766","Article","Final","","Scopus","2-s2.0-0026593838"
"Hausen, B.M.; Evers, P.; Stüwe, H.‐T.; König, W.A.; Wollenweber, E.","Hausen, Bĵoern M. (7102636000); Evers, Petra (7005781744); Stüwe, Hans Thomas (7003828083); König, Wilfried A. (7202486710); Wollenweber, Eckhard (7006209459)","7102636000; 7005781744; 7003828083; 7202486710; 7006209459","Propolis allergy (IV) Studies with further sensitizers from propolis and constituents common to propolis, poplar buds and balsam of Peru","1992","Contact Dermatitis","26","1","","34","44","0","128","10.1111/j.1600-0536.1992.tb00865.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026530515&doi=10.1111%2Fj.1600-0536.1992.tb00865.x&partnerID=40&md5=1ea1d320fef6abe86555952035803024","Article","Final","","Scopus","2-s2.0-0026530515"
"Vélez Boza, F.","Vélez Boza, F. (6602707228)","6602707228","Not Available; Homenaje al licenciado Jose Maria Benetez en el bicentenario de su natalicio.","1991","","40","60","","113","125","0","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026411959&partnerID=40&md5=27739b42bd41bca56e171560bbc1bc32","Article","Final","","Scopus","2-s2.0-0026411959"
"de Feo, V.","de Feo, Vincenzo D. (7003338710)","7003338710","The use of plants as antiinflammatory agents in Alto Ucayali, Peru; USO DI PIANTE AD AZIONE ANTIINFIAMMATORIA NELL'ALTO UCAYALI, PERU ORIENTALE","1991","Fitoterapia","62","6","","481","494","0","13","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026322464&partnerID=40&md5=c2e3f999e48b913f182f23a4ccc06eb5","Article","Final","","Scopus","2-s2.0-0026322464"
"Tricot, J.P.","Tricot, Jean Pierre (7006583206)","7006583206","Cocaine: half a century of therapeutic use (1880-1930); Cocaïne: een halve eeuw therapeutisch gebruik (1880-1930).","1991","Verhandelingen - Koninklijke Academie voor Geneeskunde van Belgie","53","5","","487","496","0","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026308953&partnerID=40&md5=b6d29430843b798b5c97701a61326f8d","Article","Final","","Scopus","2-s2.0-0026308953"
"Simpson, B.B.","Simpson, Beryl B. (7102222079)","7102222079","The past and present uses of rhatany (Krameria, Krameriaceae)","1991","Economic Botany","45","3","","397","409","0","25","10.1007/BF02887080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0343280504&doi=10.1007%2FBF02887080&partnerID=40&md5=6d2fd275485a0b8c1f7bae46c8f028a5","Article","Final","","Scopus","2-s2.0-0343280504"
"Obasi, N.B.; Igboechi, A.C.","Obasi, N. B Bonkens (6507247596); Igboechi, A. C. (6507368756)","6507247596; 6507368756","Seed-oil distillates of Thevetia peruviana (syn. T. neerifolia): Analysis and antibacterial activity","1991","Fitoterapia","62","2","","159","162","0","16","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025853523&partnerID=40&md5=083e674ee6c786fdb4f06e5ecb6a880b","Article","Final","","Scopus","2-s2.0-0025853523"
"Lock, O.; Sanchez, J.C.L.; Sanchez, R.P.U.; Tempesta, M.S.","Lock, Olga (6507878206); Sanchez, J. C.L. (57198660260); Sanchez, R. P.U. (57207007988); Tempesta, M. S. (58385207900)","6507878206; 57198660260; 57207007988; 58385207900","Flavonoids from Andira inermis","1991","Fitoterapia","62","1","","89","90","0","8","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025778540&partnerID=40&md5=32d5d654d486b9a4a2423a9ff2bc807d","Note","Final","","Scopus","2-s2.0-0025778540"
